"","Date","f_6m","f_12m","f_18m","f_24m","f_30m","f_36m","f_42m","f_48","f_54m","f_60m","f_66m","f_72m","f_78m","f_84m","f_90m","f_96m","f_102m","f_108m","f_114m","f_120m"
"133",2015-07-13,0.321522064205944,0.680553656621857,1.10305325768445,1.52525565982225,1.91292233069544,2.2502966284458,2.53279406429214,2.76223593020061,2.94380074738802,3.0841245663487,3.19016031320263,3.26853098787616,3.32519779471341,3.36532370786208,3.39325365240886,3.41256013151492,3.42612176331434,3.4362146195093,3.44460444104594,3.45263310732392
"134",2015-07-14,0.297753623106989,0.633831707386539,1.05015930864562,1.47295180046594,1.86307868381738,2.20272704563241,2.48672696759152,2.71699819446865,2.89906822480628,3.03995043565331,3.14690332194425,3.22675090957075,3.28555257825293,3.32848371340347,3.35983777966207,3.38309318356221,3.40100992531183,3.41573514713136,3.42890574695073,3.44174193240455
"135",2015-07-15,0.28831149364904,0.619829415599287,1.02725689790117,1.44004218442199,1.82060215390952,2.15174166564052,2.42842750312742,2.65249283793346,2.82929693884991,2.96567583955726,3.0687343634188,3.14517747958109,3.20097991564828,3.24126162159006,3.27028308376661,3.29150560269778,3.30768231629806,3.32095932204781,3.33297503565083,3.34495150377249
"136",2015-07-16,0.307800785338957,0.654667236742071,1.07101767043063,1.4866418814535,1.86506274603197,2.19039871439719,2.45885646436262,2.67331349790449,2.83994395295844,2.96618037800491,3.05953681962589,3.12697722956364,3.17462085504356,3.20764888789675,3.23032527615644,3.24607689349051,3.25759948597813,3.26696958911577,3.27575140256117,3.28509310742581
"137",2015-07-17,0.317130611164365,0.671487417346561,1.09151651389294,1.50836951329729,1.88628899110618,2.20978607897623,2.47530633151658,2.68590217811387,2.84790121846961,2.96888479570668,3.05651492979643,3.11790083353317,3.15930055932741,3.18602397790356,3.20245080711982,3.21210910345118,3.21778055853348,3.22161259473398,3.22522601963033,3.22981251387601
"138",2015-07-20,0.338949952603679,0.71919048537328,1.14885808828856,1.56629344365235,1.94003914546572,2.25712130491111,2.51541510900745,2.71875534973899,2.87387506640188,2.98854807055831,3.07051318933913,3.12689697774386,3.16394666588784,3.18694971349598,3.20025997024538,3.20737965795539,3.2110657638252,3.21344212240942,3.21610664571938,3.22022832992961
"139",2015-07-21,0.354309740631157,0.704379906221981,1.11188757140693,1.51531387615205,1.88199636594263,2.19730359693438,2.45746700635214,2.66490643883835,2.82524189125571,2.94543408924174,3.03267143529042,3.0937427502087,3.13471976488123,3.16083164339629,3.17645381311509,3.18516060576638,3.18980959208545,3.19263776826301,3.19535784617726,3.1992481480687
"140",2015-07-22,0.37286897100441,0.741179909411623,1.14736126283727,1.54016306325842,1.8928331440192,2.19394752953164,2.44131163860011,2.63796653106859,2.7896262152554,2.9030780810189,2.98522351604119,3.04253738945687,3.08079599754463,3.10497228894137,3.11923115006428,3.12698080061496,3.13095215763867,3.13328865735929,3.13563608290497,3.13922655835847
"141",2015-07-23,0.357508347820134,0.723039818697483,1.12524803573998,1.51246242983088,1.85822118039955,2.1516522125746,2.39113712397096,2.58020592979581,2.72493441435166,2.83234279919546,2.90945283192791,2.96277049731045,2.99803771414219,3.02014877660103,3.0331631118006,3.04037021781741,3.04437897379994,3.04721436510455,3.05041177755379,3.05510359137176
"142",2015-07-24,0.35403824324711,0.711643257792482,1.10886917594266,1.49399621353144,1.84011196690589,2.13575159042086,2.37870259056707,2.57196868740899,2.72119425254679,2.83306667795404,2.91436521383034,2.97143027781572,3.00990046864591,3.03461509574912,3.04961475317876,3.05819612209721,3.06299316444947,3.06606754869689,3.06899819064118,3.07296435847724
"143",2015-07-27,0.331224172178651,0.667173555591458,1.0515219596343,1.42941081578816,1.77205855397796,2.06687195173372,2.3109327172181,2.50677456874066,2.65970142797019,2.77613178534354,2.86261759208806,2.92529930377074,2.96963689938995,3.00031039270011,3.02121998458934,3.03554081046305,3.04580388228392,3.053985872703,3.06159762086111,3.06976589075582
"144",2015-07-28,0.34586765017042,0.698253615031338,1.08512964407331,1.4604804788728,1.79988522800825,2.09257180775963,2.33608861538853,2.53278360176711,2.68752166904731,2.806242458755,2.89508184222559,2.95986600183735,3.00584713468483,3.03759187290863,3.0589627666363,3.07315338418159,3.08275143651731,3.089813739291,3.09594313933384,3.10236170934904
"145",2015-07-29,0.356013486997535,0.718381292460176,1.11055635042643,1.48869249075492,1.82963647425313,2.12332145054564,2.36765898592652,2.56515927925623,2.72073731822134,2.84032516620131,2.93002584680335,2.99562579582523,3.04234023021295,3.07470598455583,3.09656437333502,3.11109602223731,3.12088292514912,3.12798204165051,3.13400084273241,3.14016925221681
"146",2015-07-30,0.374810283693174,0.72900388124855,1.12156679947668,1.5014054634203,1.84225278765437,2.13316634597115,2.37228777605706,2.56281110928558,2.71043409726985,2.82179450180948,2.90355184802863,2.96188495586571,3.0022512653583,3.02930586259887,3.04691345154522,3.05821039629384,3.06568994457979,3.07129432336833,3.07650429968234,3.08242121984918
"147",2015-07-31,0.346757696063014,0.665808292856711,1.03753788910722,1.40602354240946,1.7417808074823,2.03172636113434,2.27257740852085,2.46657895888154,2.6187943957459,2.73543500604344,2.82287112916988,2.88708318771513,2.93339050375705,2.96635037262659,2.98975701492724,3.0066951267914,3.0196195525851,3.03044373042266,3.04062682561572,3.05125412649434
"148",2015-08-03,0.352608683116243,0.660153127864891,1.02197511114126,1.38154573977888,1.70915173927056,1.991656788166,2.22579094610327,2.41382220479522,2.56082246214954,2.67298943295283,2.75665871483267,2.81775940623102,2.86154851513479,2.89251528520437,2.91438448069991,2.9301731940952,2.94227276086443,2.95253858729801,2.96237798948745,2.9728307931974
"149",2015-08-04,0.397623338208051,0.735944271919824,1.11992658685438,1.49194361354243,1.82344492364287,2.10329395019693,2.33031247011853,2.5086035621596,2.6446911249468,2.74583224887892,2.81907487484902,2.87077926114356,2.90641996009579,2.93055055072972,2.94685678635508,2.95825229727654,2.96698945659988,2.97476981689293,2.98284592212833,2.99211081795184
"150",2015-08-05,0.395029713938681,0.718292306566037,1.11973882841083,1.51838716288586,1.87462955721897,2.17302045483523,2.41155428061849,2.59512183186239,2.73162710158566,2.82977434336165,2.89788494913845,2.94333412262448,2.97234813142317,2.99000085927032,3.00031139880217,3.00638451715866,3.01056097175459,3.01456013666652,3.0196067016637,3.02653860274151
"151",2015-08-06,0.370114781786813,0.717750656483507,1.1165430112,1.50314591646386,1.84636541931968,2.1341655938512,2.36539974948228,2.54464903708517,2.67908349070951,2.7766225467072,2.84491696277161,2.89083887765433,2.92027703741235,2.93810750507208,2.94825848141083,2.95381939699575,2.95716476821761,2.96007622089054,2.96385412046239,2.96941511453794
"152",2015-08-07,0.414359052006189,0.737030555165871,1.11442101740926,1.48230918997473,1.80919109348377,2.08292957186382,2.30231444746949,2.47183140517648,2.59850532951148,2.69006712080543,2.75395069196802,2.79679916975223,2.82427387009226,2.84103521708159,2.8508142486109,2.85652539518523,2.86039170883058,2.864066610074,2.8687441592097,2.87525460445462
"153",2015-08-10,0.40608748313983,0.732934919016264,1.12113651385049,1.50246635759578,1.84309135816696,2.12961002883486,2.36020895485365,2.53916795801632,2.67353365334576,2.77117900413856,2.83973424773673,2.88605382844878,2.91600327421614,2.93442879374324,2.94522403971698,2.95144200500339,2.95542149600959,2.9589111714652,2.96318250026187,2.96912801386519
"154",2015-08-11,0.376200994600672,0.683188978939642,1.04953153271415,1.41226583001193,1.73937778955989,2.01752411767631,2.24415536119464,2.42255208572869,2.55877061351292,2.65982554716383,2.73266129500117,2.78361711053861,2.81819268206925,2.84098988161552,2.85575179994286,2.86545013256226,2.87239145367252,2.87832540349645,2.88454568080877,2.89197956924697
"155",2015-08-12,0.376793111346631,0.664364669328305,1.02086851832749,1.3806673104055,1.7095320838601,1.99239075134866,2.22540775197492,2.41094884189487,2.55445013808339,2.66252990547949,2.74189999384271,2.79878252360831,2.83863811831095,2.86607976254041,2.88489166339377,2.89810250945111,2.90808220508052,2.91664390074361,2.92514125521687,2.93455592324833
"156",2015-08-13,0.419230267941306,0.74436933645055,1.10718766516528,1.46098305237787,1.78091452779155,2.05594267372543,2.28343307613673,2.46559590675338,2.60718144267006,2.71402648369305,2.79217051474485,2.8473477550469,2.88472248195248,2.90877777661271,2.92329752160705,2.93140194913268,2.93561104154318,2.93791957513804,2.93987395338746,2.94264516985145
"157",2015-08-14,0.436018499174247,0.76970501223888,1.13652801515768,1.49120948565942,1.80998560184594,2.08260672460535,2.30699904501798,2.48575619950807,2.62387882853037,2.72735682939447,2.80231378563018,2.85452072508542,2.88914770801429,2.91066446019396,2.92283083131243,2.92873818269943,2.93087666566215,2.93121270676038,2.93126725535514,2.93218944583472
"158",2015-08-17,0.423025301794347,0.7400505932394,1.10208150600192,1.45596182454435,1.7744220070306,2.04603103376828,2.2686588993707,2.44529477301933,2.581431396367,2.68347922070632,2.7578481137339,2.81045408566558,2.84649014568982,2.87035581846117,2.88567719899572,2.89537438729251,2.90174966211222,2.90658054882607,2.91120888170032,2.91662133854041
"159",2015-08-18,0.433047499399915,0.756542749794666,1.11952483264795,1.47377087814001,1.79401443641667,2.06928363561795,2.29717596029781,2.48013286305539,2.62306479473815,2.73187882248197,2.81260190267145,2.87089095683246,2.91178885750892,2.93963226786793,2.95804935763931,2.9700072283251,2.97788357958071,2.98354694948448,2.98843630971125,2.9936349674786
"160",2015-08-19,0.402778045994676,0.683274171757753,1.01851658798897,1.35623014580922,1.66806317479216,1.94071110879141,2.17001992715606,2.35712539039416,2.50597208347757,2.62175871509891,2.70999790546335,2.77597761362608,2.82448006226073,2.8596614978656,2.88502874253793,2.90347074683464,2.91731841064575,2.92841602617236,2.93819437180359,2.94773983391717
"161",2015-08-20,0.428969709124987,0.711935334487707,1.04143507015189,1.36918476549448,1.66940194271015,1.93036677113157,2.14884002125246,2.32642615143997,2.46724982227801,2.57651047178636,2.65961670085284,2.72169759144028,2.76735411515949,2.80055927106175,2.82464672499469,2.84234888148475,2.85585957522304,2.86690607441552,2.87682134377982,2.88661156400602
"162",2015-08-21,0.390496792796234,0.683312716224388,1.00514118163122,1.32036660664817,1.60955349881102,1.86363587297669,2.07998006479045,2.25975286331133,2.40619249609381,2.52349863370275,2.61614229756283,2.68845683982617,2.74441389292141,2.78751833556178,2.82077748468154,2.84671448822861,2.8674061229398,2.884532228089,2.89942878393578,2.91313985103862
"163",2015-08-24,0.360054255952276,0.622294930136142,0.932344562728578,1.24614835679744,1.53927518629531,1.79980066282112,2.02352930408035,2.21082979596994,2.36457443602018,2.48882769943086,2.5880375502668,2.66655961286487,2.72839793378119,2.77708346784447,2.815637373635,2.84658409614952,2.87199145829345,2.89352328648724,2.91249566569445,2.92993160471686
"164",2015-08-25,0.410160525568017,0.693603062338065,1.01707782998642,1.34096441745509,1.64289830731374,1.91172445587731,2.1433636405575,2.33802106583867,2.49833052221332,2.62814540016514,2.73177262791303,2.81350629125649,2.87736098517844,2.92693569857532,2.96536077351177,2.99529576491695,3.01895670350605,3.03815866629191,3.05436464332588,3.0687351428912
"165",2015-08-26,0.401062719141807,0.704204168892951,1.03491309188641,1.36183216642362,1.66685794251216,1.94069934950367,2.17977427895497,2.38406484980629,2.55565541882335,2.69775339986427,2.8140486427834,2.90830780904031,2.98412981216315,3.04480989341312,3.09327544287284,3.1320678548917,3.16335270530338,3.18894622523442,3.21035006073814,3.22878911620933
"166",2015-08-27,0.413429093949865,0.712316191952837,1.0424489683756,1.37018388844415,1.67609276514403,1.95018536817892,2.18857655244649,2.39118670840692,2.56017692857352,2.69890287005825,2.81123171162967,2.90111067721834,2.97230764420345,3.02826757155379,3.07204523361496,3.10628677413018,3.13324118629698,3.15478892199563,3.17247912853865,3.18757001004764
"167",2015-08-28,0.439895313545654,0.770902922633944,1.11150018199953,1.43620131485171,1.73131389761341,1.99079040505089,2.21337579933678,2.40067204560656,2.55584681160649,2.68279098065233,2.78558571925825,2.86818040251559,2.93421191377123,2.98691678813838,3.02910262642371,3.06315582467293,3.09107015509449,3.1144859783647,3.13473350577807,3.1528760262691
"168",2015-08-31,0.451898923673678,0.781736699202238,1.12986095143232,1.4625566261131,1.76273828426278,2.02357779710724,2.24431395780942,2.42754280391769,2.57750385167284,2.69902890868484,2.79692574722442,2.87564225318393,2.9391073363441,2.99067970308133,3.03315935755065,3.0688327934615,3.0995336389213,3.12670768105134,3.15147588135994,3.17469199910589
"169",2015-09-01,0.430191969966585,0.745348239958189,1.08480916386298,1.41223935370746,1.70917795847338,1.96811283813847,2.18796142981046,2.37117230557468,2.52190809017137,2.64494177812475,2.74501708657075,2.82650519129596,2.89324620578703,2.94850193323942,2.9949722535664,3.0348448462823,3.06985947282928,3.10137560585774,3.1304370815417,3.15783054687063
"170",2015-09-02,0.423984633346798,0.749961636627732,1.10217305149605,1.44029517032012,1.74458027085332,2.0075792632657,2.22885102841184,2.4116456352151,2.56087864073599,2.68193910081427,2.78002723181022,2.85982141438904,2.92534403659998,2.97994232473236,3.02633123789114,3.06666580793109,3.10262348021638,3.13548542997923,3.16621110559701,3.19550347065891
"171",2015-09-03,0.418382340026127,0.710243889154377,1.05470524451503,1.39615439086028,1.70704199127191,1.97633389415661,2.2022698575403,2.38791257574976,2.5384850409293,2.65983851297319,2.75762286014871,2.83688319301002,2.90190696614363,2.9562112823217,3.00260262461212,3.04326848210053,3.07987756146936,3.11367598190073,3.14557335043315,3.17621643521629
"172",2015-09-04,0.423673081906085,0.71066508245311,1.04567829501874,1.37644619483346,1.67711114034045,1.93738133266805,2.15571762021619,2.33513707215166,2.48069731939044,2.59804589107927,2.69263272163045,2.76932617487097,2.83226681655139,2.8848547073312,2.929805972252,2.96924010175833,3.00477573624964,3.03762284423996,3.06866539280317,3.09853226130235
"173",2015-09-08,0.431315857105291,0.751780005205517,1.11018177714738,1.45387404337142,1.75914972914385,2.01850476592614,2.23294932443397,2.40748444306031,2.5485362960556,2.66257996908084,2.75546923148915,2.83217182434132,2.8967265425243,2.95231215592236,3.00136426757927,3.04570452984426,3.08666372217947,3.12519022938426,3.16194113611506,3.19735618344001
"174",2015-09-09,0.445064751859456,0.760276640050533,1.11063533564595,1.44778302481789,1.74917672155756,2.00707815250214,2.22177071040826,2.39747634067006,2.539975643577,2.6552856537322,2.74898105435906,2.82589600049742,2.89004214324008,2.94464187464452,2.99221626941244,3.03469267536443,3.07351268769654,3.1097308123626,3.14409975843213,3.1771414765111
"175",2015-09-10,0.440005927533348,0.751990081214195,1.1028231258223,1.44552676476841,1.75647265589119,2.02607468850957,2.25282712057648,2.43955543305958,2.59111599962366,2.71303278898205,2.81073073498649,2.88914139183716,2.95253452604381,3.00448145507818,3.04789053498931,3.08507792752829,3.11785153992423,3.147595481811,3.17534832297568,3.20187207540843
"176",2015-09-11,0.437917833367996,0.704441455579532,1.03897757934495,1.38015263194105,1.69619110576464,1.97310593263798,2.20718135560459,2.40027172418151,2.55692951002673,2.68270728796434,2.78320172331174,2.86355730126169,2.92824731721837,2.9810157180112,3.02490678787051,3.06233791582896,3.09518884467408,3.12489231193977,3.15251814957834,3.17884724482852
"177",2015-09-14,0.469623940301502,0.73703959224856,1.05364918501544,1.37397182877983,1.67314792182064,1.93930085522248,2.16846503767202,2.36126578816037,2.52078568348921,2.6512267999732,2.75710063091115,2.84276272967788,2.91216829430265,2.96876575506904,3.01547345872486,3.05470364821106,3.08841085113229,3.1181504329785,3.14513878434222,3.17031032958268
"178",2015-09-15,0.5287990824677,0.841287753612187,1.17148826460954,1.4913284199542,1.78533660827995,2.0462472540824,2.27197505778849,2.46355799276364,2.62378128167762,2.75627620211387,2.8649467578788,2.95362003004171,3.02584682828112,3.08480135824621,3.13324439409809,3.17352564560439,3.20760891250434,3.23710915482621,3.26333445150921,3.28732845981386
"179",2015-09-16,0.537838775923973,0.851655952089436,1.18082837653121,1.49943292771191,1.79298108877579,2.05451862316281,2.28191181480303,2.47598176063656,2.63924090411541,2.77505402121742,2.88709565031327,2.97901227731197,3.0542239981893,3.11581951328264,3.16651210789215,3.20863417886686,3.24415493588654,3.27471091756581,3.30164248720756,3.32603192853929
"180",2015-09-17,0.445506198416222,0.699858290971469,1.01378718036065,1.339020363975,1.64818654766653,1.92733842561221,2.17091070619978,2.37836297315458,2.55197995788062,2.6954601999207,2.81303624188187,2.90894865739249,2.98715184261943,3.05116842591939,3.10403624270059,3.1483105661457,3.18609715994246,3.21910048895482,3.24867733579369,3.27589000619709
"181",2015-09-18,0.418264613929106,0.721398304887509,1.03324854254279,1.33430217715639,1.61323158558593,1.86428499180578,2.08541488578402,2.27694923283943,2.4406597138682,2.57911857406397,2.69526373039626,2.79211284300413,2.87258280402905,2.93938284092391,2.99495815855771,3.04146750532307,3.08078281065885,3.11450253397994,3.14397291165248,3.17031313296499
"182",2015-09-21,0.435480072151364,0.786125050896281,1.1153246611044,1.41792464122224,1.69148234301162,1.93545682488702,2.15060088237253,2.33850897163608,2.50128493828133,2.64130134098683,2.76102838162065,2.86291535884504,2.94931142174856,3.02241542993136,3.08424709924242,3.13663346549573,3.18120614142883,3.21940596189981,3.25249247795799,3.2815564267086
"183",2015-09-22,0.415836122378226,0.750886763135514,1.06662290247257,1.35816549725339,1.62306655622326,1.86061004917009,2.07128102070265,2.25636587215935,2.41765451125297,2.55722124459411,2.67726621033052,2.78000306455269,2.86758174564664,2.94203760624366,3.00526015235267,3.05897616769361,3.10474321180284,3.14395043017498,3.17782435729649,3.20743797188268
"184",2015-09-23,0.41164022666991,0.76216357701789,1.08733732790698,1.38419348649614,1.65163153180149,1.88987332958075,2.10004720438817,2.28387344012899,2.44342910258187,2.58097460123083,2.69882804230727,2.7992763402994,2.88451438938115,2.95660546154237,3.01745748560288,3.06881104462043,3.11223586811059,3.14913333841747,3.18074311645371,3.20815245245646
"185",2015-09-24,0.396367038395249,0.737655112917506,1.06066123140513,1.35900917922368,1.62935337144125,1.87050568538976,2.08277427365761,2.26746715394355,2.4265233538721,2.56224233096223,2.67708869715256,2.77355428074004,2.85406351901376,2.92091130336524,2.97622486434037,3.02194322265605,3.05980925208866,3.09137058818554,3.11798654219382,3.14083889772066
"186",2015-09-25,0.402959504007194,0.750122590334067,1.08144473197562,1.38837944497024,1.66637163151639,1.91365983756389,2.13038486315055,2.31793254964908,2.47845474789588,2.61452514238991,2.72889651233213,2.82433373872762,2.90350288361247,2.96890134075199,3.02281767741651,3.0673125832483,3.10421449528327,3.13512511988016,3.1614313341652,3.18432090911467
"187",2015-09-28,0.407168264450955,0.715279985684412,1.02531012031084,1.32124301511904,1.59373082215335,1.83805321985563,2.0526254509464,2.23791739247876,2.39567925839448,2.52839477676735,2.63890202068019,2.73013685260416,2.80496521358178,2.86607906102645,2.9159372596455,2.95673764338704,2.99041016629633,3.01862383470502,3.04280218380596,3.06414359843805
"188",2015-09-29,0.384344271957586,0.66948210967342,0.966492800332745,1.25555255436717,1.52491579186201,1.76839361285354,1.9835314105825,2.17030420130826,2.33019338817141,2.46554290748706,2.57911860679047,2.67381425630413,2.75246231738578,2.81771864466437,2.87199857080132,2.91744799161374,2.95593765091414,2.98907221149014,3.01820818932323,3.04447664832432
"189",2015-09-30,0.374836191833931,0.678072103045914,0.979782883608043,1.26717711810585,1.53270802891776,1.77251915018311,1.98529277246636,2.17140411136157,2.33230650193312,2.47009027881717,2.58717145898757,2.68607675651892,2.76929949759096,2.83920719562175,2.89798630271648,2.94761329653677,2.98984404274825,3.02621548842059,3.05805534384992,3.08649661788145
"190",2015-10-01,0.386548314086478,0.683441134011701,0.981524540613319,1.26679323041118,1.53091006639564,1.76952505780771,1.98103171171084,2.16565480153273,2.32478814653489,2.4605200274023,2.57529858993708,2.67170096202845,2.75227857311776,2.81945790260215,2.8754810489572,2.9223744598568,2.96193717187178,2.99574219179948,3.02514637761,3.051305475258
"191",2015-10-02,0.332141286185184,0.607233801054867,0.893145115264658,1.17324224335423,1.4371384537812,1.67890288480995,1.89572524821902,2.08692744726184,2.25323857995019,2.39626899007249,2.51813394767273,2.62118911759512,2.70784893981902,2.78046597255868,2.84125458867175,2.89224652064389,2.93526889537642,2.97193780311343,3.00366227352926,3.03165491765181
"192",2015-10-05,0.360149901167446,0.627994477440572,0.920057108315872,1.21254979845343,1.49067978928183,1.74596745339622,1.97428035693252,2.174403909722,2.34701227606634,2.49393634098167,2.61765084263465,2.72092209106567,2.80657238780103,2.87732841546239,2.93572931031057,2.98407650270378,3.02441220236635,3.05851699488024,3.08791969260136,3.1139145691657
"193",2015-10-06,0.362889472991272,0.637646027291467,0.928528484833562,1.21562136058851,1.48661181489209,1.73454031550846,1.95614418283909,2.15064759268506,2.31888630687185,2.46268210826433,2.58440243511949,2.68665644213542,2.77209075165042,2.84325734418486,2.9025330290121,2.95207524086873,2.99380292133542,3.02939426650892,3.0602953904399,3.08773564678712
"194",2015-10-07,0.356722655922125,0.67898679224571,0.988883710945161,1.27878844912402,1.54431849726504,1.78343411147487,1.99575170875413,2.18202385381079,2.34374899743968,2.48288183988794,2.60162134795693,2.70225835871145,2.78706860311869,2.85824007924538,2.9178261575243,2.96771773931015,3.00962931848903,3.045094997638,3.07547145217067,3.1019455716183
"195",2015-10-08,0.372615656906055,0.679801319997502,0.989322746643676,1.28656376650832,1.56267377604366,1.81289471754156,2.03531430817069,2.22994437059566,2.39804607634052,2.54164181653717,2.66316735131137,2.76522871732156,2.85043676882097,2.92129872273602,2.9801510904604,3.02912223621953,3.07011576104144,3.10480817381088,3.13465603388481,3.16090905616916
"196",2015-10-09,0.389717303242058,0.693136452252701,1.00497800258436,1.30592964857174,1.58468379948608,1.83543280164171,2.05605741681175,2.24682930112271,2.40949263280693,2.54662376077464,2.66119330348637,2.75627445125803,2.83485579774216,2.89972798461773,2.95342165755503,2.99818036649439,3.03595660678978,3.06842257664124,3.09698971467509,3.12283290279058
"197",2015-10-13,0.364647343999085,0.674068182332161,0.976257455393958,1.26164680392176,1.52456849305833,1.76215982910135,1.97353331501057,2.15915290959573,2.32036951463546,2.45907892990139,2.57747352337955,2.67786519167389,2.76256217675369,2.83378623427536,2.89361973490492,2.94397469831628,2.98657764936442,3.02296565838091,3.05449007100773,3.08232531761766
"198",2015-10-14,0.328362753809569,0.582193456854231,0.863003310540862,1.14667872525148,1.4180074601538,1.66807921126792,1.89236615880426,2.08931644943805,2.25933299592179,2.40404034198979,2.52576569714515,2.62717817620919,2.71104401356975,2.78006601865638,2.83678353992153,2.88351528534864,2.92233195402059,2.95504911033564,2.98323334613055,3.00821673146909
"199",2015-10-15,0.352560704452466,0.639074291616282,0.935419154765841,1.22402249796201,1.49409235171405,1.7396381842199,1.95800238884278,2.14877950292996,2.31302844506942,2.45270511644286,2.5702597954002,2.66835695926818,2.74968535268339,2.81683395966319,2.87221555271472,2.91802409682634,2.95621579922224,2.9885062664313,3.01637825234842,3.04109600499676
"200",2015-10-16,0.368409843409304,0.64887083761169,0.94499537471474,1.23584123193019,1.50862761572731,1.7562885726532,1.97567802959423,2.16626403945913,2.32918862735742,2.46659943830374,2.58118222929426,2.67584071685903,2.75348361944268,2.8168888776128,2.86862273347118,2.91099717489593,2.94605364118983,2.97556418397031,3.00104374189846,3.02376902082125
"201",2015-10-19,0.354563458007943,0.630032647820302,0.928282877206113,1.22455692918152,1.50379510646922,1.7576628109694,1.9823918797999,2.17722671321669,2.34331774082159,2.48294393960595,2.59897583808204,2.69451294302196,2.77264652046445,2.83631146356627,2.88820059246046,2.9307219251672,2.96598482184105,2.99580488566784,3.0217204441168,3.0450155934731
"202",2015-10-20,0.372262176848604,0.670613437906993,0.981071999080596,1.28271921899822,1.56315446889212,1.81585121970917,2.03824079494972,2.23033650052488,2.39375704764579,2.5310433178407,2.64518917790315,2.73932723467077,2.81652565987704,2.8796636917257,2.93136203488635,2.97395082509394,3.00946262622192,3.03964148927899,3.06596173081836,3.08965201582933
"203",2015-10-21,0.374635231152148,0.669107728816849,0.969992103552072,1.26034941722983,1.53000980108569,1.77355039642617,1.98880579948193,2.17578018806161,2.33586107542592,2.47125838106117,2.5846107977373,2.6787154935178,2.75634797047541,2.82014715170487,2.87254706262406,2.9157412603547,2.95166979431434,2.98202122170198,3.00824426192875,3.03156521520908
"204",2015-10-22,0.362250859273224,0.602926908984394,0.902899039071468,1.21470920844826,1.5112407348268,1.77854185051425,2.01094978261616,2.2078182818895,2.37135510370642,2.50522158974318,2.6136503832558,2.70091115863615,2.77100654259421,2.82751727943453,2.87354156567903,2.91169152875913,2.94412233208048,2.97257798731813,2.99844380955992,3.02279939066801
"205",2015-10-23,0.381495877960047,0.677460641922683,0.996295439082361,1.30861303616805,1.59780198195048,1.85567324946499,2.07943426498295,2.26961029460777,2.42863766460332,2.55992984989671,2.66727339876386,2.75445140403564,2.82502180829506,2.88219922086119,2.92880432738995,2.96725600986559,2.9995891581644,3.0274867193645,3.05231843825418,3.07518145971588
"206",2015-10-26,0.387740904672682,0.668004220488484,0.977865388145295,1.28518494666467,1.57158319778483,1.82776823976014,2.05028821166846,2.23929951962763,2.39705528875914,2.526900610211,2.63262124993352,2.71803622590605,2.78675638901923,2.84205407174996,2.88680536787885,2.92347842086254,2.95414951050255,2.98053467751265,3.00402880119614,3.02574694824514
"207",2015-10-27,0.383102214905755,0.640703377878046,0.937852391707055,1.2392886658171,1.52437294362188,1.78219294698072,2.00814808694293,2.20159196170386,2.36422684088529,2.49902899611684,2.60954564463414,2.69944941050785,2.77226901362032,2.83123865289897,2.87922568340795,2.9187084856067,2.95178520607398,2.98020027918419,3.00538002698281,3.02847169740966
"208",2015-10-28,0.444006980231253,0.749778954947132,1.06543017512491,1.36831673538558,1.64568956037989,1.89142556727838,2.10371466957488,2.28344139132303,2.43306827602288,2.55587928846205,2.65547935343178,2.73547432356944,2.79927648612302,2.84999606229233,2.89039041908157,2.92285095006556,2.94941357304867,2.97178312609527,2.99136505660877,3.00930001683996
"209",2015-10-29,0.44755906499717,0.762201923971442,1.09802738928529,1.42320760964287,1.72039651280967,1.9816106010766,2.20472492217668,2.39110619605506,2.54404089677287,2.66771439063723,2.76656816789026,2.84491322365977,2.90671419943682,2.9554849775944,2.99425493904005,3.0255781675034,3.05156705311212,3.07393812868909,3.09406237099184,3.11301519672985
"210",2015-10-30,0.465290800421194,0.76348981580049,1.09284315946842,1.41527692975458,1.71031877099502,1.96866272982262,2.18784530778542,2.36938152995879,2.51690290002502,2.63497648423898,2.72838179698544,2.80169100680429,2.85904642573635,2.90406316921809,2.93980849878873,2.9688257061302,2.99318162056045,3.01452445773006,3.03414386365232,3.0530284148691
"211",2015-11-02,0.484059291921484,0.783879990878813,1.12346497291035,1.45728611432364,1.76149631013541,2.02567979868585,2.24742915267825,2.42883691819476,2.57427295353486,2.68901607420658,2.77844597420643,2.84759650575544,2.90093694093935,2.94229275340357,2.97484803938428,3.00119236047374,3.02338862450814,3.0430477792449,3.06140207161336,3.07937245737943
"212",2015-11-03,0.500389397143331,0.802359028352785,1.14594992257689,1.48380710158933,1.79138973849775,2.05816390433878,2.28185998446336,2.46479014665517,2.61153810629124,2.72755300968039,2.81833082887748,2.88897083230154,2.94396592931661,2.98713411421251,3.02163093297031,3.05000479479564,3.07427147284743,3.09599365331165,3.1163575309336,3.1362423316378
"213",2015-11-04,0.531688172138159,0.858855725801509,1.21616907445084,1.55722929350465,1.85989976567423,2.11633243054195,2.32666818885376,2.49513964297599,2.62772738432059,2.73080720240424,2.81041827873952,2.8719114885493,2.91982284309691,2.95787387730662,2.98903797887107,3.01563576272126,3.039438017009,3.06176444822216,3.08357242165762,3.10553345425126
